CRN,Course Name,Instructor,Subject,Course Number,Question,Review
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,He is doing great
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"- Responsive and understanding: The instructor is willing to take feedback and respond to the requests from students. For example, when working on difficult assignments like HW4, the instructor was willing"
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"very clear, very helpful, are not judgy at all to students who don't really follow the class and ask dumb questions"
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,Please comment on your experience of the online course environment in the open-ended text box.,"very intense, in a good way "
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What I could have done to make this course better for myself.,Doing recommended reading
40211,Computer Systems (Spring 2024),"Mishra, Aditya",CS,5600,What I could have done to make this course better for myself.,be on time for class
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,I cannot say enough good things about Prof Aloupis. The way he breaks down difficult concepts is fantastic. His library of online resources filled with his previous lectures and slides is infinitely helpful - I've
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,"Unbelievable depth of understanding, ability to understand incorrect student answers and diagnose their problems on the fly."
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,Great course summaries and problem sets and ppt.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,Very knowledgable
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,Some of his videos were very well done and well explained.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,the pre-class materials are detailed and comprehensive. easy to catch up. Greg explain concepts very well in an easily understandable way.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,"Professor Aloupis is an expert in this field, he's one of the best professors at Northeastern. He is very approachable."
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What were the strengths of this course and/or this instructor?,Easy to study and follow.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,"I definitely struggled with exams (but I understand using them as the main way to grade). For students like me who aren't the fastest test takers, it would be helpful to have more practice exams (like we did"
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,"Much more optional course work. I felt like i would have preferred more practice problems to look at, because thats where I tend to learn the most"
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,Weighting Homeworks and not weighing grades on just 5 exams.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,The recordings of his lectures that were 8 years old are not as well-done or easy to follow as when he would record walking through a new power point. I wish all the lessons were done in this way. The exams
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,record the lec and do a review on past exams
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,"Can include some pseudo code in the course material, and even have some coding assignments. Apart from that the course is perfect."
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,What could the instructor do to make this course better?,Give more examples in the resources.
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"Every one should take a class from Prof Aloupis. He's an excellent teacher. This was one of the hardest classes I've taken (and I'm not going to get a great grade in it), but it was definitely the most worthwhile"
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,great powerpoint summary and course notes!
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,Grading scale was confusing
35058,Algorithms (Spring 2024),"Aloupis, Gregory",CS,5800,Please expand on the instructor’s strengths and/or areas for improvement in facilitating inclusive learning.,"All lectures should be recorded over a powerpoint like his ""new videos"" are done and he should replace the videos from many years ago. Exams should be much less unfairly challenging."
